timestamp;buyer;seller;symbol;currency;price;quantity
53800;;;INTARIAN_PEPPER_ROOT;XIRECS;10048;4
46400;;;INTARIAN_PEPPER_ROOT;XIRECS;10049;4
52900;;;INTARIAN_PEPPER_ROOT;XIRECS;10049;6
53000;;;INTARIAN_PEPPER_ROOT;XIRECS;10049;6
55300;;;INTARIAN_PEPPER_ROOT;XIRECS;10052;7
64800;;;INTARIAN_PEPPER_ROOT;XIRECS;10059;7
57200;;;INTARIAN_PEPPER_ROOT;XIRECS;10060;8
61700;;;INTARIAN_PEPPER_ROOT;XIRECS;10064;5
60900;;;INTARIAN_PEPPER_ROOT;XIRECS;10066;6
72400;;;INTARIAN_PEPPER_ROOT;XIRECS;10067;5
73400;;;INTARIAN_PEPPER_ROOT;XIRECS;10079;3
86600;;;INTARIAN_PEPPER_ROOT;XIRECS;10083;3
91900;;;INTARIAN_PEPPER_ROOT;XIRECS;10084;7
91200;;;INTARIAN_PEPPER_ROOT;XIRECS;10086;5
88100;;;INTARIAN_PEPPER_ROOT;XIRECS;10094;6
89000;;;INTARIAN_PEPPER_ROOT;XIRECS;10095;6
102000;;;INTARIAN_PEPPER_ROOT;XIRECS;10096;7
98600;;;INTARIAN_PEPPER_ROOT;XIRECS;10101;3
108200;;;INTARIAN_PEPPER_ROOT;XIRECS;10114;6
117700;;;INTARIAN_PEPPER_ROOT;XIRECS;10114;8
114500;;;INTARIAN_PEPPER_ROOT;XIRECS;10120;4
130000;;;INTARIAN_PEPPER_ROOT;XIRECS;10124;4
123300;;;INTARIAN_PEPPER_ROOT;XIRECS;10129;4
134600;;;INTARIAN_PEPPER_ROOT;XIRECS;10129;5
129400;;;INTARIAN_PEPPER_ROOT;XIRECS;10132;5
141800;;;INTARIAN_PEPPER_ROOT;XIRECS;10136;5
144100;;;INTARIAN_PEPPER_ROOT;XIRECS;10136;3
131400;;;INTARIAN_PEPPER_ROOT;XIRECS;10139;5
136200;;;INTARIAN_PEPPER_ROOT;XIRECS;10139;7
149300;;;INTARIAN_PEPPER_ROOT;XIRECS;10144;3
156300;;;INTARIAN_PEPPER_ROOT;XIRECS;10151;3
155500;;;INTARIAN_PEPPER_ROOT;XIRECS;10152;4
148600;;;INTARIAN_PEPPER_ROOT;XIRECS;10154;7
159700;;;INTARIAN_PEPPER_ROOT;XIRECS;10156;7
156800;;;INTARIAN_PEPPER_ROOT;XIRECS;10159;3
169300;;;INTARIAN_PEPPER_ROOT;XIRECS;10164;3
165400;;;INTARIAN_PEPPER_ROOT;XIRECS;10171;4
178600;;;INTARIAN_PEPPER_ROOT;XIRECS;10175;4
184900;;;INTARIAN_PEPPER_ROOT;XIRECS;10177;3
175000;;;INTARIAN_PEPPER_ROOT;XIRECS;10181;3
184500;;;INTARIAN_PEPPER_ROOT;XIRECS;10190;7
185600;;;INTARIAN_PEPPER_ROOT;XIRECS;10191;5
189700;;;INTARIAN_PEPPER_ROOT;XIRECS;10192;6
190200;;;INTARIAN_PEPPER_ROOT;XIRECS;10196;3
202400;;;INTARIAN_PEPPER_ROOT;XIRECS;10197;6
203300;;;INTARIAN_PEPPER_ROOT;XIRECS;10198;6
193900;;;INTARIAN_PEPPER_ROOT;XIRECS;10199;6
207300;;;INTARIAN_PEPPER_ROOT;XIRECS;10202;5
206100;;;INTARIAN_PEPPER_ROOT;XIRECS;10203;6
206400;;;INTARIAN_PEPPER_ROOT;XIRECS;10203;4
208200;;;INTARIAN_PEPPER_ROOT;XIRECS;10203;7
208700;;;INTARIAN_PEPPER_ROOT;XIRECS;10203;4
205000;;;INTARIAN_PEPPER_ROOT;XIRECS;10208;7
218400;;;INTARIAN_PEPPER_ROOT;XIRECS;10213;7
219900;;;INTARIAN_PEPPER_ROOT;XIRECS;10214;3
210300;;;INTARIAN_PEPPER_ROOT;XIRECS;10216;5
212300;;;INTARIAN_PEPPER_ROOT;XIRECS;10218;6
221200;;;INTARIAN_PEPPER_ROOT;XIRECS;10218;8
219700;;;INTARIAN_PEPPER_ROOT;XIRECS;10225;3
231500;;;INTARIAN_PEPPER_ROOT;XIRECS;10226;5
221600;;;INTARIAN_PEPPER_ROOT;XIRECS;10227;6
225400;;;INTARIAN_PEPPER_ROOT;XIRECS;10228;3
234600;;;INTARIAN_PEPPER_ROOT;XIRECS;10229;5
226400;;;INTARIAN_PEPPER_ROOT;XIRECS;10232;5
231300;;;INTARIAN_PEPPER_ROOT;XIRECS;10234;7
231600;;;INTARIAN_PEPPER_ROOT;XIRECS;10237;4
246100;;;INTARIAN_PEPPER_ROOT;XIRECS;10240;5
235900;;;INTARIAN_PEPPER_ROOT;XIRECS;10244;6
250000;;;INTARIAN_PEPPER_ROOT;XIRECS;10244;5
243300;;;INTARIAN_PEPPER_ROOT;XIRECS;10246;4
241600;;;INTARIAN_PEPPER_ROOT;XIRECS;10247;7
253000;;;INTARIAN_PEPPER_ROOT;XIRECS;10249;4
248400;;;INTARIAN_PEPPER_ROOT;XIRECS;10257;7
250900;;;INTARIAN_PEPPER_ROOT;XIRECS;10257;7
264000;;;INTARIAN_PEPPER_ROOT;XIRECS;10260;6
262700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265;3
268700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265;5
275500;;;INTARIAN_PEPPER_ROOT;XIRECS;10270;6
265700;;;INTARIAN_PEPPER_ROOT;XIRECS;10274;4
282300;;;INTARIAN_PEPPER_ROOT;XIRECS;10277;5
288800;;;INTARIAN_PEPPER_ROOT;XIRECS;10283;5
283000;;;INTARIAN_PEPPER_ROOT;XIRECS;10289;5
298900;;;INTARIAN_PEPPER_ROOT;XIRECS;10291;3
286200;;;INTARIAN_PEPPER_ROOT;XIRECS;10292;4
289000;;;INTARIAN_PEPPER_ROOT;XIRECS;10292;5
295100;;;INTARIAN_PEPPER_ROOT;XIRECS;10292;7
292300;;;INTARIAN_PEPPER_ROOT;XIRECS;10298;7
314500;;;INTARIAN_PEPPER_ROOT;XIRECS;10309;5
301900;;;INTARIAN_PEPPER_ROOT;XIRECS;10310;7
313600;;;INTARIAN_PEPPER_ROOT;XIRECS;10310;4
314800;;;INTARIAN_PEPPER_ROOT;XIRECS;10311;4
311700;;;INTARIAN_PEPPER_ROOT;XIRECS;10317;7
321000;;;INTARIAN_PEPPER_ROOT;XIRECS;10317;6
324800;;;INTARIAN_PEPPER_ROOT;XIRECS;10319;4
326300;;;INTARIAN_PEPPER_ROOT;XIRECS;10321;7
334500;;;INTARIAN_PEPPER_ROOT;XIRECS;10331;5
329100;;;INTARIAN_PEPPER_ROOT;XIRECS;10332;6
346700;;;INTARIAN_PEPPER_ROOT;XIRECS;10338;3
344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10339;7
345500;;;INTARIAN_PEPPER_ROOT;XIRECS;10340;6
344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10341;8
336400;;;INTARIAN_PEPPER_ROOT;XIRECS;10342;5
349500;;;INTARIAN_PEPPER_ROOT;XIRECS;10344;7
340200;;;INTARIAN_PEPPER_ROOT;XIRECS;10348;3
342200;;;INTARIAN_PEPPER_ROOT;XIRECS;10350;7
348000;;;INTARIAN_PEPPER_ROOT;XIRECS;10351;4
357200;;;INTARIAN_PEPPER_ROOT;XIRECS;10352;6
347100;;;INTARIAN_PEPPER_ROOT;XIRECS;10355;7
352000;;;INTARIAN_PEPPER_ROOT;XIRECS;10355;8
350200;;;INTARIAN_PEPPER_ROOT;XIRECS;10356;5
362100;;;INTARIAN_PEPPER_ROOT;XIRECS;10356;6
363400;;;INTARIAN_PEPPER_ROOT;XIRECS;10358;5
358100;;;INTARIAN_PEPPER_ROOT;XIRECS;10360;7
372700;;;INTARIAN_PEPPER_ROOT;XIRECS;10364;3
383600;;;INTARIAN_PEPPER_ROOT;XIRECS;10380;3
377700;;;INTARIAN_PEPPER_ROOT;XIRECS;10383;6
388800;;;INTARIAN_PEPPER_ROOT;XIRECS;10383;3
394900;;;INTARIAN_PEPPER_ROOT;XIRECS;10387;7
382000;;;INTARIAN_PEPPER_ROOT;XIRECS;10388;5
396000;;;INTARIAN_PEPPER_ROOT;XIRECS;10390;4
387800;;;INTARIAN_PEPPER_ROOT;XIRECS;10393;5
402600;;;INTARIAN_PEPPER_ROOT;XIRECS;10394;3
403700;;;INTARIAN_PEPPER_ROOT;XIRECS;10395;5
402900;;;INTARIAN_PEPPER_ROOT;XIRECS;10397;7
395400;;;INTARIAN_PEPPER_ROOT;XIRECS;10398;7
407200;;;INTARIAN_PEPPER_ROOT;XIRECS;10404;7
407500;;;INTARIAN_PEPPER_ROOT;XIRECS;10413;5
413000;;;INTARIAN_PEPPER_ROOT;XIRECS;10416;3
410900;;;INTARIAN_PEPPER_ROOT;XIRECS;10417;3
430400;;;INTARIAN_PEPPER_ROOT;XIRECS;10422;5
419500;;;INTARIAN_PEPPER_ROOT;XIRECS;10425;6
433200;;;INTARIAN_PEPPER_ROOT;XIRECS;10439;7
442400;;;INTARIAN_PEPPER_ROOT;XIRECS;10439;8
443400;;;INTARIAN_PEPPER_ROOT;XIRECS;10440;6
434800;;;INTARIAN_PEPPER_ROOT;XIRECS;10441;4
433600;;;INTARIAN_PEPPER_ROOT;XIRECS;10442;7
457900;;;INTARIAN_PEPPER_ROOT;XIRECS;10452;4
468800;;;INTARIAN_PEPPER_ROOT;XIRECS;10463;6
469100;;;INTARIAN_PEPPER_ROOT;XIRECS;10463;3
461000;;;INTARIAN_PEPPER_ROOT;XIRECS;10467;5
472900;;;INTARIAN_PEPPER_ROOT;XIRECS;10467;3
473700;;;INTARIAN_PEPPER_ROOT;XIRECS;10468;3
467000;;;INTARIAN_PEPPER_ROOT;XIRECS;10473;6
475500;;;INTARIAN_PEPPER_ROOT;XIRECS;10481;7
478200;;;INTARIAN_PEPPER_ROOT;XIRECS;10481;6
489600;;;INTARIAN_PEPPER_ROOT;XIRECS;10486;6
481300;;;INTARIAN_PEPPER_ROOT;XIRECS;10490;4
487400;;;INTARIAN_PEPPER_ROOT;XIRECS;10493;6
502300;;;INTARIAN_PEPPER_ROOT;XIRECS;10497;3
509500;;;INTARIAN_PEPPER_ROOT;XIRECS;10504;5
512000;;;INTARIAN_PEPPER_ROOT;XIRECS;10506;3
501200;;;INTARIAN_PEPPER_ROOT;XIRECS;10507;5
511400;;;INTARIAN_PEPPER_ROOT;XIRECS;10508;3
514700;;;INTARIAN_PEPPER_ROOT;XIRECS;10509;7
505500;;;INTARIAN_PEPPER_ROOT;XIRECS;10511;5
508100;;;INTARIAN_PEPPER_ROOT;XIRECS;10511;6
507600;;;INTARIAN_PEPPER_ROOT;XIRECS;10513;3
520500;;;INTARIAN_PEPPER_ROOT;XIRECS;10515;6
522200;;;INTARIAN_PEPPER_ROOT;XIRECS;10516;6
523000;;;INTARIAN_PEPPER_ROOT;XIRECS;10519;8
526200;;;INTARIAN_PEPPER_ROOT;XIRECS;10523;3
528000;;;INTARIAN_PEPPER_ROOT;XIRECS;10524;4
533500;;;INTARIAN_PEPPER_ROOT;XIRECS;10528;7
535700;;;INTARIAN_PEPPER_ROOT;XIRECS;10532;5
530100;;;INTARIAN_PEPPER_ROOT;XIRECS;10533;6
533800;;;INTARIAN_PEPPER_ROOT;XIRECS;10540;6
537900;;;INTARIAN_PEPPER_ROOT;XIRECS;10540;6
547100;;;INTARIAN_PEPPER_ROOT;XIRECS;10543;5
543000;;;INTARIAN_PEPPER_ROOT;XIRECS;10546;7
545000;;;INTARIAN_PEPPER_ROOT;XIRECS;10551;7
546800;;;INTARIAN_PEPPER_ROOT;XIRECS;10553;7
547700;;;INTARIAN_PEPPER_ROOT;XIRECS;10553;7
550400;;;INTARIAN_PEPPER_ROOT;XIRECS;10559;7
570300;;;INTARIAN_PEPPER_ROOT;XIRECS;10565;4
560900;;;INTARIAN_PEPPER_ROOT;XIRECS;10567;7
575600;;;INTARIAN_PEPPER_ROOT;XIRECS;10570;5
571800;;;INTARIAN_PEPPER_ROOT;XIRECS;10574;3
574400;;;INTARIAN_PEPPER_ROOT;XIRECS;10577;6
585300;;;INTARIAN_PEPPER_ROOT;XIRECS;10580;7
586900;;;INTARIAN_PEPPER_ROOT;XIRECS;10581;6
593300;;;INTARIAN_PEPPER_ROOT;XIRECS;10588;3
583100;;;INTARIAN_PEPPER_ROOT;XIRECS;10589;5
586100;;;INTARIAN_PEPPER_ROOT;XIRECS;10592;6
597600;;;INTARIAN_PEPPER_ROOT;XIRECS;10592;4
590600;;;INTARIAN_PEPPER_ROOT;XIRECS;10596;5
601400;;;INTARIAN_PEPPER_ROOT;XIRECS;10596;6
597300;;;INTARIAN_PEPPER_ROOT;XIRECS;10603;3
612600;;;INTARIAN_PEPPER_ROOT;XIRECS;10604;5
611200;;;INTARIAN_PEPPER_ROOT;XIRECS;10608;4
601700;;;INTARIAN_PEPPER_ROOT;XIRECS;10610;3
615400;;;INTARIAN_PEPPER_ROOT;XIRECS;10610;5
614900;;;INTARIAN_PEPPER_ROOT;XIRECS;10611;5
610400;;;INTARIAN_PEPPER_ROOT;XIRECS;10613;7
609200;;;INTARIAN_PEPPER_ROOT;XIRECS;10618;3
613900;;;INTARIAN_PEPPER_ROOT;XIRECS;10620;5
628400;;;INTARIAN_PEPPER_ROOT;XIRECS;10620;6
613000;;;INTARIAN_PEPPER_ROOT;XIRECS;10621;3
628300;;;INTARIAN_PEPPER_ROOT;XIRECS;10622;5
625500;;;INTARIAN_PEPPER_ROOT;XIRECS;10631;3
628700;;;INTARIAN_PEPPER_ROOT;XIRECS;10631;5
639200;;;INTARIAN_PEPPER_ROOT;XIRECS;10631;3
631400;;;INTARIAN_PEPPER_ROOT;XIRECS;10637;4
644600;;;INTARIAN_PEPPER_ROOT;XIRECS;10639;6
636400;;;INTARIAN_PEPPER_ROOT;XIRECS;10642;3
650300;;;INTARIAN_PEPPER_ROOT;XIRECS;10644;7
640500;;;INTARIAN_PEPPER_ROOT;XIRECS;10646;7
654100;;;INTARIAN_PEPPER_ROOT;XIRECS;10646;4
655500;;;INTARIAN_PEPPER_ROOT;XIRECS;10652;6
648000;;;INTARIAN_PEPPER_ROOT;XIRECS;10654;3
659100;;;INTARIAN_PEPPER_ROOT;XIRECS;10655;4
652900;;;INTARIAN_PEPPER_ROOT;XIRECS;10659;3
662600;;;INTARIAN_PEPPER_ROOT;XIRECS;10659;3
654200;;;INTARIAN_PEPPER_ROOT;XIRECS;10660;3
671700;;;INTARIAN_PEPPER_ROOT;XIRECS;10666;7
662300;;;INTARIAN_PEPPER_ROOT;XIRECS;10668;4
669500;;;INTARIAN_PEPPER_ROOT;XIRECS;10675;6
681300;;;INTARIAN_PEPPER_ROOT;XIRECS;10679;7
676600;;;INTARIAN_PEPPER_ROOT;XIRECS;10682;3
693200;;;INTARIAN_PEPPER_ROOT;XIRECS;10689;5
687800;;;INTARIAN_PEPPER_ROOT;XIRECS;10691;5
688100;;;INTARIAN_PEPPER_ROOT;XIRECS;10697;3
703900;;;INTARIAN_PEPPER_ROOT;XIRECS;10698;3
698300;;;INTARIAN_PEPPER_ROOT;XIRECS;10704;3
711700;;;INTARIAN_PEPPER_ROOT;XIRECS;10706;7
701400;;;INTARIAN_PEPPER_ROOT;XIRECS;10707;3
718100;;;INTARIAN_PEPPER_ROOT;XIRECS;10712;3
719800;;;INTARIAN_PEPPER_ROOT;XIRECS;10714;7
709300;;;INTARIAN_PEPPER_ROOT;XIRECS;10715;5
721900;;;INTARIAN_PEPPER_ROOT;XIRECS;10716;6
713000;;;INTARIAN_PEPPER_ROOT;XIRECS;10719;6
724100;;;INTARIAN_PEPPER_ROOT;XIRECS;10720;8
738200;;;INTARIAN_PEPPER_ROOT;XIRECS;10732;5
727600;;;INTARIAN_PEPPER_ROOT;XIRECS;10733;6
728900;;;INTARIAN_PEPPER_ROOT;XIRECS;10735;4
742500;;;INTARIAN_PEPPER_ROOT;XIRECS;10737;4
745000;;;INTARIAN_PEPPER_ROOT;XIRECS;10739;3
748600;;;INTARIAN_PEPPER_ROOT;XIRECS;10743;4
749100;;;INTARIAN_PEPPER_ROOT;XIRECS;10743;6
750500;;;INTARIAN_PEPPER_ROOT;XIRECS;10747;3
742800;;;INTARIAN_PEPPER_ROOT;XIRECS;10749;3
747000;;;INTARIAN_PEPPER_ROOT;XIRECS;10753;3
756600;;;INTARIAN_PEPPER_ROOT;XIRECS;10762;5
767800;;;INTARIAN_PEPPER_ROOT;XIRECS;10762;6
759800;;;INTARIAN_PEPPER_ROOT;XIRECS;10763;5
771000;;;INTARIAN_PEPPER_ROOT;XIRECS;10767;8
765600;;;INTARIAN_PEPPER_ROOT;XIRECS;10768;4
777000;;;INTARIAN_PEPPER_ROOT;XIRECS;10771;6
771100;;;INTARIAN_PEPPER_ROOT;XIRECS;10774;6
783900;;;INTARIAN_PEPPER_ROOT;XIRECS;10778;3
778300;;;INTARIAN_PEPPER_ROOT;XIRECS;10784;6
784100;;;INTARIAN_PEPPER_ROOT;XIRECS;10786;4
790600;;;INTARIAN_PEPPER_ROOT;XIRECS;10787;4
795500;;;INTARIAN_PEPPER_ROOT;XIRECS;10787;4
782000;;;INTARIAN_PEPPER_ROOT;XIRECS;10788;3
794200;;;INTARIAN_PEPPER_ROOT;XIRECS;10788;5
795900;;;INTARIAN_PEPPER_ROOT;XIRECS;10790;3
794700;;;INTARIAN_PEPPER_ROOT;XIRECS;10791;4
796600;;;INTARIAN_PEPPER_ROOT;XIRECS;10793;6
787900;;;INTARIAN_PEPPER_ROOT;XIRECS;10794;5
800000;;;INTARIAN_PEPPER_ROOT;XIRECS;10794;4
789700;;;INTARIAN_PEPPER_ROOT;XIRECS;10796;6
801600;;;INTARIAN_PEPPER_ROOT;XIRECS;10796;5
795300;;;INTARIAN_PEPPER_ROOT;XIRECS;10798;7
797900;;;INTARIAN_PEPPER_ROOT;XIRECS;10806;6
804600;;;INTARIAN_PEPPER_ROOT;XIRECS;10811;5
822000;;;INTARIAN_PEPPER_ROOT;XIRECS;10813;3
811000;;;INTARIAN_PEPPER_ROOT;XIRECS;10814;3
809500;;;INTARIAN_PEPPER_ROOT;XIRECS;10815;7
826500;;;INTARIAN_PEPPER_ROOT;XIRECS;10821;7
835400;;;INTARIAN_PEPPER_ROOT;XIRECS;10829;3
840000;;;INTARIAN_PEPPER_ROOT;XIRECS;10834;6
840600;;;INTARIAN_PEPPER_ROOT;XIRECS;10835;6
845800;;;INTARIAN_PEPPER_ROOT;XIRECS;10837;4
832500;;;INTARIAN_PEPPER_ROOT;XIRECS;10838;3
844700;;;INTARIAN_PEPPER_ROOT;XIRECS;10839;6
839600;;;INTARIAN_PEPPER_ROOT;XIRECS;10846;5
840200;;;INTARIAN_PEPPER_ROOT;XIRECS;10846;4
841700;;;INTARIAN_PEPPER_ROOT;XIRECS;10848;7
841200;;;INTARIAN_PEPPER_ROOT;XIRECS;10850;4
864600;;;INTARIAN_PEPPER_ROOT;XIRECS;10859;5
851800;;;INTARIAN_PEPPER_ROOT;XIRECS;10860;4
868000;;;INTARIAN_PEPPER_ROOT;XIRECS;10864;3
868500;;;INTARIAN_PEPPER_ROOT;XIRECS;10866;6
870000;;;INTARIAN_PEPPER_ROOT;XIRECS;10866;5
883900;;;INTARIAN_PEPPER_ROOT;XIRECS;10875;5
869200;;;INTARIAN_PEPPER_ROOT;XIRECS;10878;4
875400;;;INTARIAN_PEPPER_ROOT;XIRECS;10881;6
896800;;;INTARIAN_PEPPER_ROOT;XIRECS;10891;3
888900;;;INTARIAN_PEPPER_ROOT;XIRECS;10895;3
903300;;;INTARIAN_PEPPER_ROOT;XIRECS;10895;6
905100;;;INTARIAN_PEPPER_ROOT;XIRECS;10899;3
893700;;;INTARIAN_PEPPER_ROOT;XIRECS;10900;5
894100;;;INTARIAN_PEPPER_ROOT;XIRECS;10900;6
905700;;;INTARIAN_PEPPER_ROOT;XIRECS;10900;7
901000;;;INTARIAN_PEPPER_ROOT;XIRECS;10904;7
899300;;;INTARIAN_PEPPER_ROOT;XIRECS;10905;3
910200;;;INTARIAN_PEPPER_ROOT;XIRECS;10906;6
915400;;;INTARIAN_PEPPER_ROOT;XIRECS;10907;5
911400;;;INTARIAN_PEPPER_ROOT;XIRECS;10908;6
904100;;;INTARIAN_PEPPER_ROOT;XIRECS;10910;5
907500;;;INTARIAN_PEPPER_ROOT;XIRECS;10913;4
912900;;;INTARIAN_PEPPER_ROOT;XIRECS;10916;8
914800;;;INTARIAN_PEPPER_ROOT;XIRECS;10918;4
924300;;;INTARIAN_PEPPER_ROOT;XIRECS;10918;6
929200;;;INTARIAN_PEPPER_ROOT;XIRECS;10923;5
932300;;;INTARIAN_PEPPER_ROOT;XIRECS;10926;3
934000;;;INTARIAN_PEPPER_ROOT;XIRECS;10928;5
923900;;;INTARIAN_PEPPER_ROOT;XIRECS;10930;7
942600;;;INTARIAN_PEPPER_ROOT;XIRECS;10937;6
938000;;;INTARIAN_PEPPER_ROOT;XIRECS;10941;4
947900;;;INTARIAN_PEPPER_ROOT;XIRECS;10942;3
944100;;;INTARIAN_PEPPER_ROOT;XIRECS;10947;6
941700;;;INTARIAN_PEPPER_ROOT;XIRECS;10948;6
957200;;;INTARIAN_PEPPER_ROOT;XIRECS;10951;7
957300;;;INTARIAN_PEPPER_ROOT;XIRECS;10951;3
957500;;;INTARIAN_PEPPER_ROOT;XIRECS;10952;7
965600;;;INTARIAN_PEPPER_ROOT;XIRECS;10960;5
965400;;;INTARIAN_PEPPER_ROOT;XIRECS;10971;6
965900;;;INTARIAN_PEPPER_ROOT;XIRECS;10972;3
982600;;;INTARIAN_PEPPER_ROOT;XIRECS;10974;7
973900;;;INTARIAN_PEPPER_ROOT;XIRECS;10980;6
989100;;;INTARIAN_PEPPER_ROOT;XIRECS;10980;6
981900;;;INTARIAN_PEPPER_ROOT;XIRECS;10985;3
997500;;;INTARIAN_PEPPER_ROOT;XIRECS;10992;7
985200;;;INTARIAN_PEPPER_ROOT;XIRECS;10994;4
